LOCATION,Country,TRANSACT,Transaction,SECTOR,Sector,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1977,1977,USD,US Dollar,6,Millions,NA,NA,362267.92,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1978,1978,USD,US Dollar,6,Millions,NA,NA,416186.35,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1979,1979,USD,US Dollar,6,Millions,NA,NA,448295.66,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1980,1980,USD,US Dollar,6,Millions,NA,NA,474260.52,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1981,1981,USD,US Dollar,6,Millions,NA,NA,564077.11,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1982,1982,USD,US Dollar,6,Millions,NA,NA,587470.83,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1983,1983,USD,US Dollar,6,Millions,NA,NA,648917.54,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1984,1984,USD,US Dollar,6,Millions,NA,NA,745889.6,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1985,1985,USD,US Dollar,6,Millions,NA,NA,790245.15,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1986,1986,USD,US Dollar,6,Millions,NA,NA,780712.96,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1987,1987,USD,US Dollar,6,Millions,NA,NA,834431.8,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1988,1988,USD,US Dollar,6,Millions,NA,NA,912165.67,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1989,1989,USD,US Dollar,6,Millions,NA,NA,958548.81,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1990,1990,USD,US Dollar,6,Millions,NA,NA,971296.03,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1991,1991,USD,US Dollar,6,Millions,NA,NA,996920.14,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1992,1992,USD,US Dollar,6,Millions,NA,NA,1025495.85,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1993,1993,USD,US Dollar,6,Millions,NA,NA,1089239.19,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1994,1994,USD,US Dollar,6,Millions,NA,NA,1217537.49,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,USD,US Dollar,6,Millions,NA,NA,1336764.87,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,USD,US Dollar,6,Millions,NA,NA,1454117.17,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,USD,US Dollar,6,Millions,NA,NA,1588714.2,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,USD,US Dollar,6,Millions,NA,NA,1638470.62,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,USD,US Dollar,6,Millions,NA,NA,1709626.08,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,USD,US Dollar,6,Millions,NA,NA,1769867.06,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,USD,US Dollar,6,Millions,NA,NA,1763120.53,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,USD,US Dollar,6,Millions,NA,NA,1870985.54,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,USD,US Dollar,6,Millions,NA,NA,2000260.38,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,USD,US Dollar,6,Millions,NA,NA,2183430.5,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,USD,US Dollar,6,Millions,NA,NA,2449594.31,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,USD,US Dollar,6,Millions,NA,NA,2715106.97,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,USD,US Dollar,6,Millions,NA,NA,2643472.1,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,USD,US Dollar,6,Millions,NA,NA,2497202.03,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,USD,US Dollar,6,Millions,NA,NA,2585985.29,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,USD,US Dollar,6,Millions,NA,NA,2872648.27,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,USD,US Dollar,6,Millions,NA,NA,2980221.76,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,USD,US Dollar,6,Millions,NA,NA,3245074.42,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,USD,US Dollar,6,Millions,NA,NA,3338315.941,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,USD,US Dollar,6,Millions,NA,NA,3564796.017,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,USD,US Dollar,6,Millions,NA,NA,3583720.371,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,EUR,Euro,6,Millions,NA,NA,551.3,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,EUR,Euro,6,Millions,NA,NA,770.3,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,EUR,Euro,6,Millions,NA,NA,1046.5,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,EUR,Euro,6,Millions,NA,NA,1322.4,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,1524.1,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,1777,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,2128.1,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,2424.2,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,2810.6,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,3153.9,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,3751.5,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,4496.8,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,5134.1,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,4740.5,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,3551.3,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,4376.1,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,5486.9,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,5843.6,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,6148.3,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,6232.6,NA,NA
EST,Estonia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,5718.4,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,EUR,Euro,6,Millions,NA,NA,1365.6056,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,EUR,Euro,6,Millions,NA,NA,1681.2842,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,EUR,Euro,6,Millions,NA,NA,2155.3909,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,EUR,Euro,6,Millions,NA,NA,2469.6308,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,2967.8236,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,3135.1303,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,3572.499,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,4064.6056,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,4758.005,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,5098.8023,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,5302.0076,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,6134.4784,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,7248.6604,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,7768.5253,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,6733.0023,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,6616.8738,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,6857.9273,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,6551.3979,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,6743.8916,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,7339.9589,NA,NA
SVN,Slovenia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,7693.7062,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,CZK,Czech Koruna,6,Millions,NA,NA,420063,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,CZK,Czech Koruna,6,Millions,NA,NA,480565,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,CZK,Czech Koruna,6,Millions,NA,NA,514773,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,CZK,Czech Koruna,6,Millions,NA,NA,611970,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,CZK,Czech Koruna,6,Millions,NA,NA,623016,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,CZK,Czech Koruna,6,Millions,NA,NA,671073,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,CZK,Czech Koruna,6,Millions,NA,NA,750524,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,CZK,Czech Koruna,6,Millions,NA,NA,747540,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,CZK,Czech Koruna,6,Millions,NA,NA,780819,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,CZK,Czech Koruna,6,Millions,NA,NA,859217,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,CZK,Czech Koruna,6,Millions,NA,NA,939454,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,CZK,Czech Koruna,6,Millions,NA,NA,1051361,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,CZK,Czech Koruna,6,Millions,NA,NA,1177586,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,CZK,Czech Koruna,6,Millions,NA,NA,1214045,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,CZK,Czech Koruna,6,Millions,NA,NA,1142954,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,CZK,Czech Koruna,6,Millions,NA,NA,1143823,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,CZK,Czech Koruna,6,Millions,NA,NA,1157476,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,CZK,Czech Koruna,6,Millions,NA,NA,1148883,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,CZK,Czech Koruna,6,Millions,NA,NA,1165533,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,CZK,Czech Koruna,6,Millions,NA,NA,1323770,NA,NA
CZE,Czech Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,CZK,Czech Koruna,6,Millions,NA,NA,1404154,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,EUR,Euro,6,Millions,NA,NA,767.702,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,EUR,Euro,6,Millions,NA,NA,717.352,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,EUR,Euro,6,Millions,NA,NA,1376.88,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,EUR,Euro,6,Millions,NA,NA,1645.908,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,1826.095,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,2133.158,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,2490.962,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,2972.518,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,3254.895,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,3750.469,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,4371.869,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,5046.235,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,6263.174,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,6252.43,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,5205.777,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,5481.786,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,6771.352,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,7171.555,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,7285.064,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,7328.95,NA,NA
LVA,Latvia,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,7235.162,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,1938217.1228,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,2081867.7277,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,2182359.4467,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,2275650.4831,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,2331295.9461,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,2496826.2659,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,2641821.4783,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,2824568.0553,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,3042482.8336,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,2997172.9506,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,2748835.0646,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,2917989.7372,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,3000991.0513,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,2987576.4864,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,3022400.5445,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,3165668.4617,NA,NA
EU28,European Union (28 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,3346899.69,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,1455350.5523,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,1536547.6961,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,1661656.874,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,1708600.0981,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,1755110.7603,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,1872317.709,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,1949076.0977,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,2078657.1778,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,2253234.6817,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,2243765.3081,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,2083157.9071,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,2190384.672,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,2240208.4231,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,2191358.5996,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,2231144.3812,NA,NA
